Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #0 cost=0.000083
Epoch #1 cost=0.000084
Epoch #2 cost=0.000084
Epoch #3 cost=0.000084
Epoch #4 cost=0.000084
Epoch #5 cost=0.000084
Epoch #6 cost=0.000084
Epoch #7 cost=0.000083
Epoch #8 cost=0.000083
Epoch #9 cost=0.000083
Epoch #10 cost=0.000083
Epoch #11 cost=0.000082
Epoch #12 cost=0.000082
Epoch #13 cost=0.000082
Epoch #14 cost=0.000082
Epoch #15 cost=0.000082
Epoch #16 cost=0.000081
Epoch #17 cost=0.000081
Epoch #18 cost=0.000081
Epoch #19 cost=0.000081
Epoch #20 cost=0.000081
Epoch #21 cost=0.000080
Epoch #22 cost=0.000080
Epoch #23 cost=0.000080
Epoch #24 cost=0.000080
Epoch #25 cost=0.000080
Epoch #26 cost=0.000079
Epoch #27 cost=0.000079
Epoch #28 cost=0.000079
Epoch #29 cost=0.000079
** Start training **
Epoch #0 cost=0.000083
Epoch #1 cost=0.000084
Epoch #2 cost=0.000084
Epoch #3 cost=0.000084
Epoch #4 cost=0.000084
Epoch #5 cost=0.000084
Epoch #6 cost=0.000084
Epoch #7 cost=0.000084
Epoch #8 cost=0.000083
Epoch #9 cost=0.000083
Epoch #10 cost=0.000083
Epoch #11 cost=0.000083
Epoch #12 cost=0.000083
Epoch #13 cost=0.000083
Epoch #14 cost=0.000082
Epoch #15 cost=0.000082
Epoch #16 cost=0.000082
Epoch #17 cost=0.000082
Epoch #18 cost=0.000082
Epoch #19 cost=0.000082
Epoch #20 cost=0.000082
Epoch #21 cost=0.000081
Epoch #22 cost=0.000081
Epoch #23 cost=0.000081
Epoch #24 cost=0.000081
Epoch #25 cost=0.000081
Epoch #26 cost=0.000081
Epoch #27 cost=0.000080
Epoch #28 cost=0.000080
Epoch #29 cost=0.000080
** Start training **
Epoch #0 cost=0.000084
Epoch #1 cost=0.000085
Epoch #2 cost=0.000085
Epoch #3 cost=0.000085
Epoch #4 cost=0.000085
Epoch #5 cost=0.000085
Epoch #6 cost=0.000085
Epoch #7 cost=0.000084
Epoch #8 cost=0.000084
Epoch #9 cost=0.000084
Epoch #10 cost=0.000084
Epoch #11 cost=0.000084
Epoch #12 cost=0.000083
Epoch #13 cost=0.000083
Epoch #14 cost=0.000083
Epoch #15 cost=0.000083
Epoch #16 cost=0.000082
Epoch #17 cost=0.000082
Epoch #18 cost=0.000082
Epoch #19 cost=0.000082
Epoch #20 cost=0.000081
